frame_id,time_s,bbox_interpolated,status,u,v,left,right,top,bottom,valid_points,used_points,original_x1,original_y1,original_x2,original_y2,bbox_x1,bbox_y1,bbox_x2,bbox_y2,raw_X_m,raw_Y_m,raw_Z_m,filtered_X_m,filtered_Y_m,filtered_Z_m,raw_ego_x_m,raw_ego_y_m,ego_x_m,ego_y_m
283,9.433333333333334,False,ok,1036,101,1031,1042,96,107,121,121,1002.0,0.0,1071.0,202.0,1002.0,0.0,1071.0,202.0,8.56761360168457,-0.6743450164794922,3.382115125656128,8.564275979995728,-0.6700692474842072,3.374401330947876,-7.6039212205810776,4.004887776232683,-7.602544748178633,3.999641135139165
284,9.466666666666667,False,ok,1036,102,1031,1042,97,108,121,121,1000.0,1.0,1073.0,203.0,1000.0,1.0,1073.0,203.0,8.539966583251953,-0.6722469925880432,3.3624253273010254,8.541564702987671,-0.6755964607000351,3.3749873638153076,-7.579353127271167,3.992036001118787,-7.579497678065356,3.995744373860414
285,9.5,False,ok,1038,99,1033,1044,94,105,121,121,1001.0,1.0,1075.0,197.0,1001.0,1.0,1075.0,197.0,8.518712043762207,-0.6841346621513367,3.3749873638153076,8.500007629394531,-0.6803443282842636,3.371846854686737,-7.555130964586461,3.9945577012283935,-7.539446430229823,3.9836849311270313
286,9.533333333333333,False,ok,1042,92,1037,1048,87,98,121,121,1008.0,0.0,1075.0,184.0,1008.0,0.0,1075.0,184.0,8.422639846801758,-0.7024646401405334,3.3824596405029297,8.44443392753601,-0.6839656978845596,3.3633806705474854,-7.459634165384046,3.973433864834744,-7.486964350637365,3.9650521112198773
287,9.566666666666666,False,ok,1039,110,1034,1045,105,116,121,121,1001.0,25.0,1077.0,196.0,1001.0,25.0,1077.0,196.0,8.41055679321289,-0.6814488172531128,3.2535972595214844,8.41596794128418,-0.686532124876976,3.350363314151764,-7.456838654692064,3.949353787682918,-7.459800818205417,3.9561615866788054
288,9.6,False,ok,1044,96,1039,1050,91,102,121,121,1011.0,4.0,1078.0,189.0,1011.0,4.0,1078.0,189.0,8.41374397277832,-0.7148972749710083,3.353684663772583,8.412947177886963,-0.6879245936870575,3.3294904828071594,-7.446549584107111,3.9813396042863123,-7.45647566150032,3.9562471072936147
289,9.633333333333333,False,ok,1040,102,1035,1046,97,108,121,121,999.0,6.0,1080.0,197.0,999.0,6.0,1080.0,197.0,8.381102561950684,-0.6861446499824524,3.300960063934326,8.403990030288696,-0.6870346218347549,3.3086346983909607,-7.4279258835639705,3.942028881542632,-7.448599109617459,3.951890219249193
290,9.666666666666666,False,ok,1040,101,1035,1046,96,107,121,121,999.0,6.0,1082.0,196.0,999.0,6.0,1082.0,196.0,8.42707633972168,-0.6897045373916626,3.3316586017608643,8.374054431915283,-0.6861446499824524,3.291485071182251,-7.468751665260344,3.963465219611045,-7.421451328867044,3.939243871942574
291,9.7,False,ok,1040,104,1035,1046,99,110,121,121,995.0,11.0,1084.0,197.0,995.0,11.0,1084.0,197.0,8.323455810546875,-0.6800684332847595,3.2630600929260254,8.330535173416138,-0.6870346218347549,3.272175431251526,-7.377371378831601,3.9136685146896686,-7.381121993533106,3.9228651472750036
292,9.733333333333333,False,ok,1041,102,1036,1047,97,108,121,121,995.0,9.0,1087.0,196.0,995.0,9.0,1087.0,196.0,8.294126510620117,-0.6843480467796326,3.2616214752197266,8.287493467330933,-0.6906774044036865,3.2619811296463013,-7.34873783770048,3.906010626720287,-7.340143597380869,3.909203911007371
293,9.766666666666667,False,ok,1044,100,1039,1050,95,106,121,121,1000.0,6.0,1087.0,194.0,1000.0,6.0,1087.0,194.0,8.22087287902832,-0.6975570321083069,3.250952959060669,8.24788236618042,-0.695293053984642,3.258954346179962,-7.276226151214836,3.889199108115252,-7.301932203997764,3.897791944869502
294,9.8,False,ok,1044,99,1039,1050,94,105,121,121,1001.0,5.0,1087.0,193.0,1001.0,5.0,1087.0,193.0,8.20847225189209,-0.6971558928489685,3.2508327960968018,8.222120761871338,-0.6972561776638031,3.2535900473594666,-7.264993191325638,3.8839306094481865,-7.277491361730795,3.8894158276044113
295,9.833333333333334,False,ok,1044,99,1039,1050,94,105,121,121,998.0,5.0,1089.0,193.0,998.0,5.0,1089.0,193.0,8.238265037536621,-0.6990490555763245,3.2631688117980957,8.211572408676147,-0.6978297531604767,3.2508628368377686,-7.29161337893807,3.8974420769129785,-7.267574787740488,3.885774632158459
296,9.866666666666667,False,ok,1044,101,1039,1050,96,107,121,121,998.0,10.0,1090.0,192.0,998.0,10.0,1090.0,192.0,8.163020133972168,-0.6930402517318726,3.217700719833374,8.211283206939697,-0.6999130547046661,3.250151425600052,-7.224866218338237,3.8621898743161918,-7.266485922009729,3.8875741194156435
297,9.9,False,ok,1046,100,1041,1052,95,106,121,121,1001.0,9.0,1090.0,191.0,1001.0,9.0,1090.0,191.0,8.201167106628418,-0.708945095539093,3.2386457920074463,8.212267875671387,-0.7039970755577087,3.246423304080963,-7.253624132462479,3.8918738422886756,-7.265776691945049,3.89171486712042
298,9.933333333333334,False,ok,1046,100,1041,1052,95,106,121,121,1002.0,10.0,1090.0,191.0,1002.0,10.0,1090.0,191.0,8.246434211730957,-0.7132571935653687,3.257568836212158,8.246434211730957,-0.7132571935653687,3.257568836212158,-7.293503520633046,3.9137219404414614,-7.293503520633046,3.9137219404414614
